Plant Name,Latitude,Longitude,Capacity Factor,Nameplate Capacity,State,Balancing Authority Name
SunE Rochester,34.097728,-117.544529,0.19167,1,CA,California Independent System Operator
"SunE Stolee CSG, LLC",44.173879,-93.35047,0.14319,3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
SunEast Clay Solar Project,43.192552,-76.173595,,50,NY,New York Independent System Operator
SunEast Dog Corners Solar Project,42.744301,-76.665314,,20,NY,New York Independent System Operator
SunEast Hills Solar Project,43.068296,-74.849231,,20,NY,New York Independent System Operator
SunEast Skyline Solar Project,43.063069,-75.451945,,20,NY,New York Independent System Operator
SunEast Watkins Road Solar Project,43.06127,-75.055844,,20,NY,New York Independent System Operator
SunEdison Anheuser Busch Fairfield,38.232108,-122.092706,0.19395,1,CA,California Independent System Operator
SunEdison Ironwood State Prison,33.567268,-114.917979,0.25285,1,CA,California Independent System Operator
SunEdison LV Sutton Plant Site,34.2867,-77.9814,0.08904,1.2,NC,Duke Energy Progress East
SunEdison Procter & Gamble Oxnard,34.2089,-119.13,0.18596,1,CA,California Independent System Operator
SunEdison Walgreens Moreno Valley,33.8672,-117.23,0.19189,1,CA,California Independent System Operator
SunEdison Walmart Apple Valley DC,34.5975,-117.2,0.26598,1,CA,California Independent System Operator
"SunEnergy1-Scotland Neck, LLC",36.124961,-77.409085,0.2089,3,NC,"PJM Interconnection, LLC"
Sunfish Farm,35.558056,-78.735833,0.19575,5,NC,Duke Energy Progress East
Sunflower Solar,36.395,-77.593,0.19659,16,NC,"PJM Interconnection, LLC"
SunGen Sharon 1 LLC,43.79,-72.49,0.16159,1.8,VT,ISO New England Inc.
Sunlight Beacon,41.494632,-73.981635,0.08704,2,NY,New York Independent System Operator
Sunnyside Ranch Community Solar Array,39.415027,-107.157188,0.24391,1.5,CO,Public Service Company of Colorado
Sunray 2,34.863356,-116.827627,0.2021,33.8,CA,California Independent System Operator
Sunray 3,34.863356,-116.827627,0.09722,43.8,CA,California Independent System Operator
Sunrise Community Solar,45.474994,-92.891092,0.19473,5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Sunset Reservoir North Basin,37.750894,-122.481758,0.17516,4.5,CA,California Independent System Operator
Sunshine Gateway Solar Energy Center,30.29,-82.75,,74.5,FL,Florida Power & Light Company
Sunshine Valley Solar,36.518,-116.497,,103.4,NV,California Independent System Operator
Susquehanna University Solar,40.795166,-76.882525,0.0309,3,PA,"PJM Interconnection, LLC"
Sutter Greenworks LLC,40.928056,-72.771111,0.20139,5,NY,New York Independent System Operator
Sutton Solar CSG,42.102447,-71.697711,0.18085,1.9,MA,ISO New England Inc.
Suwannee Solar Facility,30.376254,-83.174114,0.19156,8.8,FL,Duke Energy Florida Inc
SVEP Solar Project Company,42.753611,-73.226111,0.12797,2,VT,ISO New England Inc.
Swamp Fox Solar,33.791505,-81.256166,0.23599,10.8,SC,South Carolina Electric & Gas Company
Sweetbay Solar Center,27.060112,-80.474488,,74.5,FL,Florida Power & Light Company
Sweetgum Solar,35.458333,-79.181111,0.21144,5,NC,Duke Energy Progress East
Sweetwater Solar,41.629056,-109.683472,0.00102,92,WY,PacifiCorp - East
Syncarpha Clara City CSG I (Stamer),44.955515,-95.357069,0.00719,1,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Syncarpha Dodge 1 CSG,44.044978,-92.880709,,1,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Syncarpha Eagle Nest,36.544166,-105.2772,0.046,1,NM,Public Service Company of New Mexico
Syncarpha Freetown,41.768919,-70.786494,0.18505,3.9,MA,ISO New England Inc.
Syncarpha Hancock I CSG,42.433031,-73.336092,0.14823,2,MA,ISO New England Inc.
Syncarpha Hancock II CSG,42.426866,-73.346996,0.14812,2,MA,ISO New England Inc.
Syncarpha Hancock III CSG,42.428054,-73.332624,0.15947,1,MA,ISO New England Inc.
"Syncarpha Palmer, LLC",42.222824,-72.309507,0.17168,4.8,MA,ISO New England Inc.
Syncarpha Prinsburg CSG (Ledeboer),44.931794,-95.188419,0.00776,1,MN,"Midcontinent Independent Transmission System Operator, Inc.."
"Syncarpha Still River, LLC CSG",42.42075,-71.641533,0.19258,2,MA,ISO New England Inc.
"Synergen Panorama, LLC CSG",38.772107,-76.973379,,6.6,MD,"PJM Interconnection, LLC"
T0588 Phoenix - AZ,33.447225,-112.217664,0.254,1.2,AZ,Salt River Project
TAA Solar Facility,32.115833,-110.940833,,2.8,AZ,Tucson Electric Power Company
"TA-Acacia, LLC",34.689167,-118.324722,0.22189,20,CA,California Independent System Operator
TAC-Distributed Energy Resource Int.,40.089797,-88.243573,0.02511,1.5,IL,"Midcontinent Independent Transmission System Operator, Inc.."
TA-High Desert LLC,34.708889,-118.304722,0.3205,20,CA,California Independent System Operator
Tahquitz High School,33.767222,-117.0175,0.20068,1,CA,California Independent System Operator
Tamworth Holdings,34.745617,-78.421185,,5,NC,Duke Energy Carolinas
Tanager Holdings,35.7527,-79.784627,,5,NC,Duke Energy Progress East
Tanglewood Circle Solar 1 LLC,42.252046,-73.109957,0.00457,5,MA,ISO New England Inc.
Tannery Road Landfill,43.239004,-75.534588,0.13094,2,NY,New York Independent System Operator
Tarboro Solar,35.858056,-77.499167,0.2197,5,NC,"PJM Interconnection, LLC"
Target Shafter,34.11193,-117.27326,0.22089,3,CA,California Independent System Operator
Target Woodland Solar Project,38.682746,-121.723451,0.00501,2.3,CA,California Independent System Operator
Tarpon Solar I,34.588481,-82.778522,,2,SC,Duke Energy Progress East
Tart Farm,35.204444,-78.681111,0.2029,5,NC,Duke Energy Progress East
Tatanka Wi,45.210766,-93.884273,0.18212,7.1,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Tate Solar,36.066109,-78.029612,,5,NC,Duke Energy Carolinas
Taurus Community Solar,44.95028,-95.691471,0.06215,3.6,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Taygete Energy Project LLC,31.165245,-103.125868,,255,TX,"Electric Reliability Council of Texas, Inc."
Taylor County Solar,32.583056,-84.297222,0.22289,148,GA,"Southern Company Services, Inc. - Trans"
Taylors Falls CSG,45.391842,-92.68435,0.15979,5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Taylorsville Solar LLC,35.909074,-81.152498,0.15202,1.2,NC,Duke Energy Carolinas
Tech Park Solar,32.097884,-110.815696,0.30559,5,AZ,Tucson Electric Power Company
Technology Drive Solar,42.876111,-72.565833,0.154,2,VT,ISO New England Inc.
Techren,35.851336,-114.974386,,100,NV,Nevada Power Company
Techren Solar II LLC,35.867258,-114.956428,,200,NV,Nevada Power Company
Techren Solar III LLC,35.844106,-114.9713,,25,NV,Nevada Power Company
Techren Solar IV LLC,35.892658,-114.936525,,25,NV,Nevada Power Company
Techren Solar V,35.899694,-114.92625,,50,NV,Nevada Power Company
Tedder Solar,34.301806,-79.924456,,2,SC,Duke Energy Progress East
Telegraph Rd #1 Community Solar Farm,42.561672,-78.17953,,3.8,NY,New York Independent System Operator
Telegraph Rd #2 Community Solar Farm,42.559475,-78.179411,,2,NY,New York Independent System Operator
Telfair Thompson,32.058559,-82.871786,,1.9,GA,"Southern Company Services, Inc. - Trans"
Tell City Solar Park,37.965852,-86.737329,,3,IN,"Midcontinent Independent Transmission System Operator, Inc.."
"Temescal Canyon RV, LLC",33.826389,-117.511667,0.1675,1.5,CA,California Independent System Operator
Temple Solar Arrays,40.423484,-75.925225,0.14202,2.2,PA,"PJM Interconnection, LLC"
Templeton,42.521217,-72.067328,0.17998,3,MA,ISO New England Inc.
Ten Governors Solar,34.2278,-81.885158,,28,SC,Duke Energy Carolinas
Tequesquite Landfill Solar PV Project,33.97819,-117.38514,0.23222,7.3,CA,California Independent System Operator
Terra Francesco,34.039722,-117.606667,0.18478,1.5,CA,California Independent System Operator
"Thanksgiving Fire Solar Farm, LLC",35.701,-78.327,,2,NC,Duke Energy Progress East
The City of Vineland at North Vineland,39.505034,-74.997703,0.28191,2.3,NJ,"PJM Interconnection, LLC"
The City of Vineland at West Vineland,39.462376,-75.070039,0.1149,3.7,NJ,"PJM Interconnection, LLC"
The Clorox Company,39.472128,-76.201342,0.18044,1.6,MD,"PJM Interconnection, LLC"
The Lawrenceville School Solar Facility,40.301409,-74.722117,0.17727,5.2,NJ,"PJM Interconnection, LLC"
Theodore Drive Community Solar,42.5,-71.8,0.16553,1.5,MA,ISO New England Inc.
Thermo Solar PV-01,38.160264,-113.194847,,2.9,UT,PacifiCorp - East
"Thigpen Farms Solar, LLC",34.709198,-79.351904,,5,NC,Duke Energy Carolinas
Thomas Solar,34.087886,-80.115475,,2,SC,Duke Energy Progress East
Thornton PV1,35.395833,-77.661667,0.19091,5,NC,Duke Energy Carolinas
Three Bridge,34.6705,-79.2001,0,2,NC,Duke Energy Progress East
Three Peaks Power,37.827082,-113.137082,0.32239,80,UT,PacifiCorp - East
"Thunderegg Solar Center, LLC",43.93097,-116.987626,0.25492,10,OR,Idaho Power Company
TIA Solar,27.965797,-82.532816,0.2256,1.6,FL,Tampa Electric Company
Tiburon Holdings,35.903333,-80.416944,0.20945,5,NC,Duke Energy Carolinas
Tides Lane Farm,36.06936,-78.298796,,3.7,NC,Duke Energy Progress East
Tierra Bonita Solar,34.579434,-118.116461,,22,CA,California Independent System Operator
Tihonet Solar,41.7875,-70.723333,0.18984,1,MA,ISO New England Inc.
Tiller CSG,45.435,-94.0403,0.03726,5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Timber Creek HS,39.760172,-75.014791,0.13391,1.3,NJ,"PJM Interconnection, LLC"
Time Warner Cable - Knowles,42.337435,-77.375323,0.07683,2,NY,New York Independent System Operator
Time Warner Cable Enterprises - Martino,43.183689,-75.43048,0.05251,2,NY,New York Independent System Operator
Tinton Falls Solar Farm,40.263889,-74.084167,0.17829,16,NJ,"PJM Interconnection, LLC"
Tioga Solar Morris County 1 LLC,40.815278,-74.475833,0.15902,1,NJ,"PJM Interconnection, LLC"
Tipton Solar Park,40.276073,-86.076899,,5.3,IN,"Midcontinent Independent Transmission System Operator, Inc.."
Tisbury Landfill Solar,41.444722,-70.613056,0.11633,1.1,MA,ISO New England Inc.
Tissington Solar,41.200278,-74.491944,,4.6,NJ,"PJM Interconnection, LLC"
Titan Solar,39.68646,-104.01398,0.00548,50,CO,Public Service Company of Colorado
Titusville Solar,40.292778,-74.847222,0.11037,4.1,NJ,"PJM Interconnection, LLC"
Tolland Solar NG LLC,42.089484,-73.061431,,3.5,MA,ISO New England Inc.
Tolson Solar,35.829572,-77.615869,0.21594,3,NC,"PJM Interconnection, LLC"
Tompkins Cortland Community College,42.5025,-76.2865,0.16084,2,NY,New York Independent System Operator
Topaz Solar (SC),34.409661,-79.391117,,2,SC,Duke Energy Progress East
Topaz Solar Farm,35.405556,-120.068611,0.26025,585.9,CA,California Independent System Operator
Tower Solar Center LLC,35.488889,-81.421111,,5,NC,No balancing authority
Town of Branford,41.28114,-72.81028,0.03954,1.1,CT,ISO New England Inc.
Town of Burrillville Solar,41.954239,-71.661196,,4.2,RI,ISO New England Inc.
Town of Cary,34.823889,-77.969722,0.17002,1.5,NC,Duke Energy Progress East
Town of Chestertown- Chestertown WWTP,39.199453,-76.076693,0.19098,1,MD,"PJM Interconnection, LLC"
Town of East Bridgewater CSG,42.051111,-70.955833,0.12603,2,MA,ISO New England Inc.
Town of Foxborough - Landfill (SREC II) CSG,42.059675,-71.135414,0.52293,1.2,MA,ISO New England Inc.
Town of Halfmoon,42.834978,-73.675675,0.11507,1,NY,ISO New England Inc.
Town of Lexington Solar,42.469135,-71.25546,0.17473,1.6,MA,ISO New England Inc.
Town of Needham VNEM CSG,42.276717,-71.259394,0.15057,3,MA,ISO New England Inc.
Town of Norfolk MA at Medway Branch,42.127778,-71.340278,0.18046,1.2,MA,ISO New England Inc.
Town of Rocky Hill,41.643223,-72.633011,0.04384,3,CT,ISO New England Inc.
Town of Uxbridge MA at Commerce Dr,42.043889,-71.6175,0.16654,1.8,MA,ISO New England Inc.
Town of Williamson Landfill PV,43.244444,-77.174722,0.15173,1.2,NY,New York Independent System Operator
Toyota HQ Plan,33.084219,-96.84113,0.15731,7.7,TX,"Electric Reliability Council of Texas, Inc."
"Toys R Us- DE, Inc. at Mt. Olive, NJ",40.818888,-74.718611,0.13303,4.1,NJ,"PJM Interconnection, LLC"
"TPE Pennsylvania Solar 1, LLC",40.198529,-76.161594,,3.6,PA,"PJM Interconnection, LLC"
Tracy Solar,35.7998,-78.1398,0.21115,10,NC,Duke Energy Carolinas
Trailside Solar Center,29.774987,-81.427853,,74.5,FL,Florida Power & Light Company
Trask East Solar,32.470606,-80.748189,,12,SC,South Carolina Electric & Gas Company
Trenton Solar Farm,40.2314,-74.7539,0.16781,1,NJ,"PJM Interconnection, LLC"
Trenton Solar Farm (MO),40.1155,-93.6122,0.18057,2.8,MO,Southwest Power Pool
Trenton Solar Power Plant,29.635051,-82.843085,,74.9,FL,Duke Energy Florida Inc
Trexlertown Solar Array North and South,40.556211,-75.593873,0.12299,1.9,PA,"PJM Interconnection, LLC"
Tri-County Solar Facility,33.308113,-83.389601,0.21336,1,GA,"Southern Company Services, Inc. - Trans"
Trinity Solar,35.87025,-79.9282,,5,NC,Duke Energy Carolinas
Tripple State Farm,35.734972,-80.774867,0.21596,5,NC,Duke Energy Carolinas
Tropico Solar PV Plant,35.831944,-119.056111,0.28698,14,CA,California Independent System Operator
Troup RC50,32.895935,-84.849483,,2.3,GA,"Southern Company Services, Inc. - Trans"
Trout Creek Solar,38.8151,-106.1104,0,2,CO,Public Service Company of Colorado
True North,42.8475,-70.898333,0.16034,4.8,MA,ISO New England Inc.
Tulare 1 and 2,36.2,-119.42,0.20266,3,CA,California Independent System Operator
"Tumbleweed Solar, LLC",44.192575,-121.233106,0.23711,9.9,OR,PacifiCorp - West
Turkey Branch Solar LLC,34.524444,-79.104444,0.2018,5,NC,Duke Energy Carolinas
Turkey Creek PV1,36.441359,-77.135575,0.18982,13.5,NC,Duke Energy Carolinas
Turkey Hill Solar I,34.882939,-81.780903,,2,SC,Duke Energy Carolinas
Turner Rd Community Solar Project,42.09305,-76.67848,,2,NY,New York Independent System Operator
Turrill Solar Farm,43.034739,-83.308886,0.15513,19.6,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Tuttle,35.266556,-97.846528,0.24001,4,OK,Southwest Power Pool
TWE Bowman Solar Project,33.316159,-80.68244,,75,SC,South Carolina Electric & Gas Company
"TWE Chocowinity Solar, LLC",35.501688,-77.105614,0.17641,4.5,NC,Duke Energy Carolinas
"TWE New Bern Solar Project, LLC",35.154273,-77.13432,0.178,4,NC,Duke Energy Carolinas
Twiggs Solar,32.604997,-83.491239,,200,GA,"Southern Company Services, Inc. - Trans"
Twin Branch PV,41.69,-86.12,0.17097,2.6,IN,"PJM Interconnection, LLC"
Twin Lakes,29.612188,-81.844528,,74.5,FL,Florida Power & Light Company
Twiss Street Solar,42.148333,-72.748056,0.17458,1.5,MA,ISO New England Inc.
Two Lines Farm,35.629167,-81.326667,0.19379,5,NC,Duke Energy Carolinas
Two Mile Desert Project,36.22,-76.46,,16.2,NC,"PJM Interconnection, LLC"
Two Mile Solar,36.223056,-76.461944,0.20272,5,NC,"PJM Interconnection, LLC"
Tyler Solar,36.285223,-78.609611,,5,NC,Duke Energy Carolinas
Tyngsborough Solar,42.669744,-71.446484,0.18322,2.6,MA,ISO New England Inc.
Typha Solar Project,47.026,-120.627,,5,WA,Puget Sound Energy
UASTP I,32.096973,-110.8106,0.2851,1.2,AZ,Tucson Electric Power Company
UC Davis South Campus,38.55,-121.75,0.27064,13,CA,California Independent System Operator
UC Merced Solar,37.365688,-120.432228,0.00502,5,CA,California Independent System Operator
UC Riverside Lots 30 & 32,33.97036,-117.33099,0.1976,4,CA,California Independent System Operator
Ulmer Solar,33.51645,-80.572678,,22,SC,South Carolina Electric & Gas Company
Ulster County Solar,41.961896,-73.981234,0.00497,1.4,NY,New York Independent System Operator
UMASS,42.391306,-72.5325,0.16313,4,MA,ISO New England Inc.
UMCES Ground Mount,38.583064,-76.13475,0.20377,2,MD,"PJM Interconnection, LLC"
UMES (MD) - Princess Anne,38.20257,-75.6764,0.16236,2.2,MD,"PJM Interconnection, LLC"
UMMS at Pocomoke,38.098056,-75.611111,0.19712,2.8,MD,"PJM Interconnection, LLC"
Underwood PV2,36.419353,-77.049537,,16,NC,"PJM Interconnection, LLC"
Union HS at Casa Grande,32.936944,-111.738611,0.22967,1.6,AZ,Arizona Public Service Company
Union Springs Solar Center,29.97397,-82.30099,,74.5,FL,Florida Power & Light Company
United Stationers Supply Solar Electric,40.320556,-74.501667,0.15268,2.8,NJ,"PJM Interconnection, LLC"
Univ of California San Diego Solar,32.874379,-117.238927,0.33219,1.2,CA,California Independent System Operator
University Park Solar,40.817019,-77.844117,0.00244,1.5,PA,"PJM Interconnection, LLC"
Upchurch Solar Center LLC,35.781944,-77.883889,0.20084,5,NC,Duke Energy Progress East
Upper Blackstone (MA) Treasure Valley,42.332831,-71.987633,0.14993,5,MA,ISO New England Inc.
Upson Rocky Creek Solar Plant,32.920833,-84.343056,0.11404,1,GA,"Southern Company Services, Inc. - Trans"
Upton Community Solar,42.1,-71.7,0.18744,2,MA,ISO New England Inc.
Upton County Solar,31.241808,-102.29027,0.30274,150,TX,"Electric Reliability Council of Texas, Inc."
Ursa Community Solar,44.671581,-93.082555,0.19779,5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Urtica Solar Project,46.974,-120.575,,5,WA,Puget Sound Energy
US Foods Solar,40.534414,-74.275153,0.15386,6,NJ,"PJM Interconnection, LLC"
US GSA - Sacramento,38.601354,-121.397929,0.1896,1.1,CA,California Independent System Operator
USAA Black Bear Energy,40.313573,-74.4847,0.10436,1.9,NJ,"PJM Interconnection, LLC"
USG 1,32.79278,-115.857336,0.18756,1,CA,Imperial Irrigation District
USG 2,32.790403,-115.863214,0.19692,1,CA,Imperial Irrigation District
USPS PV,33.977922,-118.2587,0.18057,10.7,CA,California Independent System Operator
USS Big Lake 1 Solar CSG,45.317071,-93.764931,0.00491,1,MN,"Midcontinent Independent Transmission System Operator, Inc.."
